# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Summary
0,FS,269,0:31.034.090,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,270,0:30.460.063,575.990.833 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 04 00
1,FS,271,0:30.460.063,543.982.416 ms,,,49,01,   [18 IN-NAK],
1,FS,272,0:31.036.042,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,273,0:31.036.045,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,274,0:31.036.053,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,275,0:31.636.092,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,276,0:31.068.050,576.007.000 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,277,0:31.068.050,543.998.666 ms,,,49,01,   [18 IN-NAK],
1,FS,278,0:31.644.045,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,279,0:31.644.049,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,280,0:31.644.057,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,281,0:32.358.096,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,282,0:31.676.057,704.005.083 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,283,0:31.676.057,671.996.666 ms,,,49,01,   [22 IN-NAK],
1,FS,284,0:32.380.050,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,285,0:32.380.053,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,286,0:32.380.061,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,287,0:32.920.099,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,288,0:32.412.074,511.990.833 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,289,0:32.412.074,479.982.416 ms,,,49,01,   [16 IN-NAK],
1,FS,290,0:32.924.053,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,291,0:32.924.056,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,292,0:32.924.064,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,293,0:33.679.102,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,294,0:32.956.079,735.990.083 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 04 00
1,FS,295,0:32.956.079,703.981.666 ms,,,49,01,   [23 IN-NAK],
1,FS,296,0:33.692.057,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,297,0:33.692.060,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,298,0:33.692.068,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,299,0:34.348.105,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,300,0:33.724.082,639.990.500 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 00 00
1,FS,301,0:33.724.082,607.982.083 ms,,,49,01,   [20 IN-NAK],
1,FS,302,0:34.364.061,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,303,0:34.364.064,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,304,0:34.364.072,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,305,0:35.331.110,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,306,0:34.396.069,960.009.750 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 04 00
1,FS,307,0:34.396.069,928.001.333 ms,,,49,01,   [30 IN-NAK],
1,FS,308,0:35.356.066,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,309,0:35.356.070,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,310,0:35.356.078,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,311,0:35.780.112,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,312,0:35.388.075,416.006.083 ms,7 B,,49,01,IN txn   [13 POLL],80 80 80 80 0F 00 00
1,FS,313,0:35.388.075,383.997.750 ms,,,49,01,   [13 IN-NAK],
1,FS,314,0:35.804.069,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,315,0:35.804.072,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,316,0:35.804.080,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,317,0:36.371.115,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,318,0:35.836.077,544.007.000 ms,7 B,,49,01,IN txn   [17 POLL],80 80 80 80 0F 04 00
1,FS,319,0:35.836.077,511.998.583 ms,,,49,01,   [17 IN-NAK],
1,FS,320,0:36.380.072,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,321,0:36.380.076,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,322,0:36.380.084,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,323,0:36.771.117,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,324,0:36.412.072,384.014.250 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,325,0:36.412.072,352.005.833 ms,,,49,01,   [12 IN-NAK],
1,FS,326,0:36.796.075,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,327,0:36.796.078,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,328,0:36.796.086,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,329,0:37.475.121,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,330,0:36.828.083,672.007.416 ms,7 B,,49,01,IN txn   [21 POLL],80 80 80 80 0F 04 00
1,FS,331,0:36.828.083,639.999.000 ms,,,49,01,   [21 IN-NAK],
1,FS,332,0:37.500.079,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,333,0:37.500.082,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,334,0:37.500.090,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,335,0:38.041.123,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,336,0:37.532.103,511.990.500 ms,7 B,,49,01,IN txn   [16 POLL],80 80 80 80 0F 00 00
1,FS,337,0:37.532.103,479.982.166 ms,,,49,01,   [16 IN-NAK],
1,FS,338,0:38.044.082,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,339,0:38.044.085,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,340,0:38.044.093,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,341,0:38.665.126,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,342,0:38.076.090,608.007.333 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,343,0:38.076.090,575.998.833 ms,,,49,01,   [19 IN-NAK],
1,FS,344,0:38.684.085,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,345,0:38.684.089,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,346,0:38.684.097,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,347,0:39.162.129,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,348,0:38.716.094,448.006.500 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 00 00
1,FS,349,0:38.716.094,415.998.083 ms,,,49,01,   [14 IN-NAK],
1,FS,350,0:39.164.088,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,351,0:39.164.091,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,352,0:39.164.099,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,353,0:39.918.133,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,354,0:39.196.096,736.008.166 ms,7 B,,49,01,IN txn   [23 POLL],80 80 80 80 0F 04 00
1,FS,355,0:39.196.096,703.999.750 ms,,,49,01,   [23 IN-NAK],
1,FS,356,0:39.932.092,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,357,0:39.932.096,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,358,0:39.932.104,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,359,0:40.911.137,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,360,0:39.964.102,960.008.333 ms,7 B,,49,01,IN txn   [30 POLL],80 80 80 80 0F 00 00
1,FS,361,0:39.964.102,927.999.916 ms,,,49,01,   [30 IN-NAK],
1,FS,362,0:40.924.098,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,363,0:40.924.101,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,364,0:40.924.109,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,365,0:41.742.141,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,366,0:40.956.106,800.008.416 ms,7 B,,49,01,IN txn   [25 POLL],80 80 80 80 0F 04 00
1,FS,367,0:40.956.106,768.000.083 ms,,,49,01,   [25 IN-NAK],
1,FS,368,0:41.756.103,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,369,0:41.756.106,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,370,0:41.756.114,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,371,0:42.343.144,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,372,0:41.788.104,576.013.916 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,373,0:41.788.104,544.005.500 ms,,,49,01,   [18 IN-NAK],
1,FS,374,0:42.364.106,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,375,0:42.364.110,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,376,0:42.364.118,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,377,0:43.240.149,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,378,0:42.396.115,864.008.750 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 04 00
1,FS,379,0:42.396.115,832.000.333 ms,,,49,01,   [27 IN-NAK],
1,FS,380,0:43.260.111,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,381,0:43.260.115,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,382,0:43.260.123,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,383,0:43.846.152,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,384,0:43.292.120,576.006.666 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,385,0:43.292.120,543.998.333 ms,,,49,01,   [18 IN-NAK],
1,FS,386,0:43.868.115,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,387,0:43.868.118,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,388,0:43.868.126,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,389,0:44.584.155,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,390,0:43.900.124,704.006.916 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,391,0:43.900.124,671.998.500 ms,,,49,01,   [22 IN-NAK],
1,FS,392,0:44.604.119,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,393,0:44.604.122,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,394,0:44.604.130,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,395,0:45.439.159,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,396,0:44.636.127,832.008.666 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 00 00
1,FS,397,0:44.636.127,800.000.250 ms,,,49,01,   [26 IN-NAK],
1,FS,398,0:45.468.124,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,399,0:45.468.127,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,400,0:45.468.135,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,401,0:46.117.163,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,402,0:45.500.147,639.992.666 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 04 00
1,FS,403,0:45.500.147,607.984.333 ms,,,49,01,   [20 IN-NAK],
1,FS,404,0:46.140.128,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,405,0:46.140.131,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,406,0:46.140.139,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,407,0:46.995.167,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,408,0:46.172.136,832.008.583 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 00 00
1,FS,409,0:46.172.136,800.000.250 ms,,,49,01,   [26 IN-NAK],
1,FS,410,0:47.004.133,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,411,0:47.004.136,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,412,0:47.004.144,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,413,0:47.632.170,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,414,0:47.036.141,608.007.666 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,415,0:47.036.141,575.999.250 ms,,,49,01,   [19 IN-NAK],
1,FS,416,0:47.644.136,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,417,0:47.644.140,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,418,0:47.644.148,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,419,0:48.056.172,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,420,0:47.676.161,383.989.416 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,421,0:47.676.161,351.980.916 ms,,,49,01,   [12 IN-NAK],
1,FS,422,0:48.060.139,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,423,0:48.060.142,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,424,0:48.060.150,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,425,0:48.961.177,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,426,0:48.092.147,896.009.000 ms,7 B,,49,01,IN txn   [28 POLL],80 80 80 80 0F 04 00
1,FS,427,0:48.092.147,864.000.583 ms,,,49,01,   [28 IN-NAK],
1,FS,428,0:48.988.144,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,429,0:48.988.147,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,430,0:48.988.155,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,431,0:49.472.179,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,432,0:49.020.152,480.007.083 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 00 00
1,FS,433,0:49.020.152,447.998.666 ms,,,49,01,   [15 IN-NAK],
1,FS,434,0:49.500.147,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,435,0:49.500.150,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,436,0:49.500.158,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,437,0:50.340.184,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,438,0:49.532.156,832.007.583 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 04 00
1,FS,439,0:49.532.156,799.999.166 ms,,,49,01,   [26 IN-NAK],
1,FS,440,0:50.364.152,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,441,0:50.364.155,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,442,0:50.364.163,833 ns,1 B,,49,01,   ACK packet,D2
0,FS,443,0:50.771.186,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,444,0:50.396.160,384.006.166 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,445,0:50.396.160,351.997.666 ms,,,49,01,   [12 IN-NAK],
1,FS,446,0:50.780.154,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,447,0:50.780.158,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,448,0:50.780.166,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,449,0:51.617.190,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,450,0:50.812.164,832.007.583 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 04 00
1,FS,451,0:50.812.164,799.999.166 ms,,,49,01,   [26 IN-NAK],
1,FS,452,0:51.644.159,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,453,0:51.644.162,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,454,0:51.644.170,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,455,0:52.120.192,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,456,0:51.676.169,448.005.000 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 00 00
1,FS,457,0:51.676.169,415.996.583 ms,,,49,01,   [14 IN-NAK],
1,FS,458,0:52.124.162,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,459,0:52.124.165,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,460,0:52.124.173,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,461,0:52.585.195,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,462,0:52.156.187,447.989.333 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 04 00
1,FS,463,0:52.156.187,415.981.000 ms,,,49,01,   [14 IN-NAK],
1,FS,464,0:52.604.165,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,465,0:52.604.168,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,466,0:52.604.176,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,467,0:53.489.199,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,468,0:52.636.173,864.008.833 ms,7 B,,49,01,IN txn   [27 POLL],80 80 80 80 0F 00 00
1,FS,469,0:52.636.173,832.000.416 ms,,,49,01,   [27 IN-NAK],
1,FS,470,0:53.500.170,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,471,0:53.500.173,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,472,0:53.500.181,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,473,0:54.182.202,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,474,0:53.532.179,672.006.666 ms,7 B,,49,01,IN txn   [21 POLL],80 80 80 80 0F 04 00
1,FS,475,0:53.532.179,639.998.250 ms,,,49,01,   [21 IN-NAK],
1,FS,476,0:54.204.174,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,477,0:54.204.177,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,478,0:54.204.185,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,479,0:54.988.206,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,480,0:54.236.182,768.008.333 ms,7 B,,49,01,IN txn   [24 POLL],80 80 80 80 0F 00 00
1,FS,481,0:54.236.182,736.000.000 ms,,,49,01,   [24 IN-NAK],
1,FS,482,0:55.004.178,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,483,0:55.004.182,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,484,0:55.004.190,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,485,0:55.418.209,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,486,0:55.036.187,384.005.583 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 04 00
1,FS,487,0:55.036.187,351.997.166 ms,,,49,01,   [12 IN-NAK],
1,FS,488,0:55.420.181,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,489,0:55.420.184,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,490,0:55.420.192,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,491,0:56.007.211,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,492,0:55.452.181,576.015.333 ms,7 B,,49,01,IN txn   [18 POLL],80 80 80 80 0F 00 00
1,FS,493,0:55.452.181,544.006.916 ms,,,49,01,   [18 IN-NAK],
1,FS,494,0:56.028.184,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,495,0:56.028.187,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,496,0:56.028.195,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,497,0:56.524.214,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,498,0:56.060.184,480.014.833 ms,7 B,,49,01,IN txn   [15 POLL],80 80 80 80 0F 04 00
1,FS,499,0:56.060.184,448.006.416 ms,,,49,01,   [15 IN-NAK],
1,FS,500,0:56.540.187,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,501,0:56.540.190,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,502,0:56.540.198,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,503,0:57.170.217,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,504,0:56.572.195,608.007.333 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 00 00
1,FS,505,0:56.572.195,575.998.916 ms,,,49,01,   [19 IN-NAK],
1,FS,506,0:57.180.191,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,507,0:57.180.194,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,508,0:57.180.202,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,509,0:57.805.220,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,510,0:57.212.199,608.007.083 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,511,0:57.212.199,575.998.666 ms,,,49,01,   [19 IN-NAK],
1,FS,512,0:57.820.194,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,513,0:57.820.198,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,514,0:57.820.206,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,515,0:58.205.222,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,516,0:57.852.202,384.006.500 ms,7 B,,49,01,IN txn   [12 POLL],80 80 80 80 0F 00 00
1,FS,517,0:57.852.202,351.998.083 ms,,,49,01,   [12 IN-NAK],
1,FS,518,0:58.236.197,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,519,0:58.236.200,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,520,0:58.236.208,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,521,0:58.863.226,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,522,0:58.268.206,608.006.750 ms,7 B,,49,01,IN txn   [19 POLL],80 80 80 80 0F 04 00
1,FS,523,0:58.268.206,575.998.333 ms,,,49,01,   [19 IN-NAK],
1,FS,524,0:58.876.200,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,525,0:58.876.204,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,526,0:58.876.212,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,527,0:59.527.229,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,528,0:58.908.226,639.990.583 ms,7 B,,49,01,IN txn   [20 POLL],80 80 80 80 0F 00 00
1,FS,529,0:58.908.226,607.982.166 ms,,,49,01,   [20 IN-NAK],
1,FS,530,0:59.548.204,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,531,0:59.548.207,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,532,0:59.548.215,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,533,1:00.257.233,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,534,0:59.580.213,704.007.833 ms,7 B,,49,01,IN txn   [22 POLL],80 80 80 80 0F 04 00
1,FS,535,0:59.580.213,671.999.500 ms,,,49,01,   [22 IN-NAK],
1,FS,536,1:00.284.208,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,537,1:00.284.212,6.750 us,10 B,,49,01,   DATA0 packet,C3 80 80 80 80 0F 04 00 60 2A
1,FS,538,1:00.284.220,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,539,1:01.145.237,,,,,,Digital input,<Change on pins: 1; New Value = 0x1 (0001b)>
0,FS,540,1:00.316.217,832.008.666 ms,7 B,,49,01,IN txn   [26 POLL],80 80 80 80 0F 00 00
1,FS,541,1:00.316.217,800.000.333 ms,,,49,01,   [26 IN-NAK],
1,FS,542,1:01.148.213,2.083 us,3 B,,49,01,   IN packet,69 B1 30
1,FS,543,1:01.148.217,6.750 us,10 B,,49,01,   DATA1 packet,4B 80 80 80 80 0F 00 00 62 EA
1,FS,544,1:01.148.225,750 ns,1 B,,49,01,   ACK packet,D2
0,FS,545,1:01.597.239,,,,,,Digital input,<Change on pins: 1; New Value = 0x0 (0000b)>
0,FS,546,1:01.180.221,448.006.833 ms,7 B,,49,01,IN txn   [14 POLL],80 80 80 80 0F 04 00
1,FS,547,1:01.180.221,415.998.416 ms,,,49,01,   [14 IN-NAK],
1,FS,548,1:01.628.216,2.083 us,3 B,,49,01,   IN packet,69 B1 30
